12/14/2021 4:06:00 PM, 509
12/14/2021 4:07:00 PM, 2626
12/14/2021 4:08:00 PM, 2329
12/14/2021 4:09:00 PM, 2307
12/14/2021 4:10:00 PM, 2242
12/14/2021 4:11:00 PM, 2172
12/14/2021 4:12:00 PM, 2105
12/14/2021 4:13:00 PM, 2078
12/14/2021 4:14:00 PM, 2098
12/14/2021 4:15:00 PM, 2107
12/14/2021 4:16:00 PM, 2064
12/14/2021 4:17:00 PM, 1922
12/14/2021 4:18:00 PM, 1882
12/14/2021 4:19:00 PM, 1894
12/14/2021 4:20:00 PM, 1851
12/14/2021 4:21:00 PM, 1845
12/14/2021 4:22:00 PM, 1832
12/14/2021 4:23:00 PM, 1842
12/14/2021 4:24:00 PM, 1835
12/14/2021 4:25:00 PM, 1839
12/14/2021 4:26:00 PM, 1846
12/14/2021 4:27:00 PM, 1824
12/14/2021 4:28:00 PM, 1817
12/14/2021 4:29:00 PM, 1817
12/14/2021 4:30:00 PM, 1830
12/14/2021 4:31:00 PM, 1815
12/14/2021 4:32:00 PM, 1820
12/14/2021 4:33:00 PM, 1812
12/14/2021 4:34:00 PM, 1825
12/14/2021 4:35:00 PM, 1820
12/14/2021 4:36:00 PM, 1819
12/14/2021 4:37:00 PM, 1803
12/14/2021 4:38:00 PM, 1812
12/14/2021 4:39:00 PM, 1804
12/14/2021 4:40:00 PM, 1789
12/14/2021 4:41:00 PM, 1793
12/14/2021 4:42:00 PM, 1792
12/14/2021 4:43:00 PM, 1796
12/14/2021 4:44:00 PM, 1800
12/14/2021 4:45:00 PM, 1774
12/14/2021 4:46:00 PM, 1772
12/14/2021 4:47:00 PM, 1742
12/14/2021 4:48:00 PM, 1747
12/14/2021 4:49:00 PM, 1744
12/14/2021 4:50:00 PM, 1740
12/14/2021 4:51:00 PM, 1746
12/14/2021 4:52:00 PM, 1743
12/14/2021 4:53:00 PM, 1729
12/14/2021 4:54:00 PM, 1724
12/14/2021 4:55:00 PM, 1715
12/14/2021 4:56:00 PM, 1740
12/14/2021 4:57:00 PM, 1724
12/14/2021 4:58:00 PM, 1735
12/14/2021 4:59:00 PM, 1720
12/14/2021 5:00:00 PM, 1764
12/14/2021 5:01:00 PM, 1771
12/14/2021 5:02:00 PM, 1776
12/14/2021 5:03:00 PM, 1764
12/14/2021 5:04:00 PM, 1754
12/14/2021 5:05:00 PM, 1747
12/14/2021 5:06:00 PM, 1749
12/14/2021 5:07:00 PM, 1718
12/14/2021 5:08:00 PM, 1683
12/14/2021 5:09:00 PM, 1715
12/14/2021 5:10:00 PM, 1672
12/14/2021 5:11:00 PM, 1587
12/14/2021 5:12:00 PM, 1571
12/14/2021 5:13:00 PM, 1550
12/14/2021 5:14:00 PM, 1532
12/14/2021 5:15:00 PM, 1492
12/14/2021 5:16:00 PM, 1485
12/14/2021 5:17:00 PM, 1486
12/14/2021 5:18:00 PM, 1466
12/14/2021 5:19:00 PM, 1434
12/14/2021 5:20:00 PM, 1328
12/14/2021 5:21:00 PM, 1229
12/14/2021 5:22:00 PM, 1196
12/14/2021 5:23:00 PM, 1195
12/14/2021 5:24:00 PM, 1183
12/14/2021 5:25:00 PM, 1166
12/14/2021 5:26:00 PM, 1136
12/14/2021 5:27:00 PM, 1135
12/14/2021 5:28:00 PM, 1064
12/14/2021 5:29:00 PM, 1057
12/14/2021 5:30:00 PM, 1040
12/14/2021 5:31:00 PM, 994
12/14/2021 5:32:00 PM, 967
12/14/2021 5:33:00 PM, 958
12/14/2021 5:34:00 PM, 943
12/14/2021 5:35:00 PM, 924
12/14/2021 5:36:00 PM, 929
12/14/2021 5:37:00 PM, 907
12/14/2021 5:38:00 PM, 902
12/14/2021 5:39:00 PM, 901
12/14/2021 5:40:00 PM, 896
12/14/2021 5:41:00 PM, 901
12/14/2021 5:42:00 PM, 897
12/14/2021 5:43:00 PM, 888
12/14/2021 5:44:00 PM, 891
12/14/2021 5:45:00 PM, 885
12/14/2021 5:46:00 PM, 860
12/14/2021 5:47:00 PM, 803
12/14/2021 5:48:00 PM, 816
12/14/2021 5:49:00 PM, 777
12/14/2021 5:50:00 PM, 794
12/14/2021 5:51:00 PM, 740
12/14/2021 5:52:00 PM, 743
12/14/2021 5:53:00 PM, 699
12/14/2021 5:54:00 PM, 686
12/14/2021 5:55:00 PM, 611
12/14/2021 5:56:00 PM, 603
12/14/2021 5:57:00 PM, 604
12/14/2021 5:58:00 PM, 602
12/14/2021 5:59:00 PM, 603
12/14/2021 6:00:00 PM, 600
12/14/2021 6:01:00 PM, 548
12/14/2021 6:02:00 PM, 62
